19.73885226249695,./Data/patent.txt,2025-02-14 00:57:40
20.101965188980103,./Data/patent.txt,2025-02-14 01:02:58
20.226970911026,./Data/patent.txt,2025-02-14 01:06:10
19.98273253440857,./Data/patent.txt,2025-02-14 01:12:22
20.203681468963623,./Data/patent.txt,2025-02-14 01:16:04
20.06457257270813,./Data/patent.txt,2025-02-14 01:19:59
20.867124557495117,./Data/patent.txt,2025-02-14 01:24:52
0.8350951671600342,./Data/mico.txt,2025-02-14 01:30:35
0.7500698566436768,./Data/mico.txt,2025-02-14 01:30:56
0.7445814609527588,./Data/mico.txt,2025-02-14 01:31:05
0.7521324157714844,./Data/mico.txt,2025-02-14 01:31:21
0.7353365421295166,./Data/mico.txt,2025-02-14 01:31:34
0.7402915954589844,./Data/mico.txt,2025-02-14 01:31:44
0.7519052028656006,./Data/mico.txt,2025-02-14 01:31:56
19.585755109786987,./Data/patent.txt,2025-02-14 15:44:10
19.89559316635132,./Data/patent.txt,2025-02-14 15:48:48
19.91802740097046,./Data/patent.txt,2025-02-14 15:51:59
19.441301345825195,./Data/patent.txt,2025-02-14 18:06:07
0.7800393104553223,./Data/mico.txt,2025-02-14 18:09:59
21.434306621551514,./Data/patent.txt,2025-02-23 16:36:05
21.766363382339478,./Data/patent.txt,2025-02-23 16:39:45
0.7768352031707764,./Data/mico.txt,2025-02-23 16:46:55
0.7782077789306641,./Data/mico.txt,2025-02-23 16:47:04
0.7922515869140625,./Data/mico.txt,2025-02-23 16:47:19
0.8667261600494385,./Data/mico.txt,2025-02-23 16:47:59
0.7762351036071777,./Data/mico.txt,2025-02-23 16:48:13
1.3779397010803223,./Data/mico.txt,2025-02-23 16:55:14
0.8206758499145508,./Data/mico.txt,2025-02-23 16:55:26
1.6093103885650635,./Data/mico.txt,2025-02-23 16:55:44
0.8757138252258301,./Data/mico.txt,2025-02-23 16:56:28
0.7837624549865723,./Data/mico.txt,2025-02-23 16:56:39
0.7889723777770996,./Data/mico.txt,2025-02-25 12:27:55
0.8144562244415283,./Data/mico.txt,2025-02-25 12:28:10
0.8038172721862793,./Data/mico.txt,2025-02-25 12:28:27
0.839393138885498,./Data/mico.txt,2025-02-25 12:28:43
0.7706637382507324,./Data/mico.txt,2025-02-25 12:31:03
0.8175194263458252,./Data/mico.txt,2025-02-25 12:31:17
0.7862594127655029,./Data/mico.txt,2025-02-25 12:31:32
0.7935624122619629,./Data/mico.txt,2025-02-25 12:31:48
0.803919792175293,./Data/mico.txt,2025-02-25 12:32:03
0.7670488357543945,./Data/mico.txt,2025-02-25 12:32:18
0.7805414199829102,./Data/mico.txt,2025-02-25 12:32:28
0.8535666465759277,./Data/mico.txt,2025-02-25 12:32:38
0.847376823425293,./Data/mico.txt,2025-02-25 12:32:48
0.7994294166564941,./Data/mico.txt,2025-02-25 12:32:58
0.7606167793273926,./Data/mico.txt,2025-02-25 12:33:07
0.796074628829956,./Data/mico.txt,2025-02-25 12:33:44
0.8072025775909424,./Data/mico.txt,2025-02-25 12:34:22
0.7993111610412598,./Data/mico.txt,2025-02-25 12:35:01
0.761458158493042,./Data/mico.txt,2025-02-25 12:35:41
0.7601873874664307,./Data/mico.txt,2025-02-25 12:36:20
